Datetime,DUQ_MW
2013-07-05 01:00:00,1743.0
2013-07-05 02:00:00,1647.0
2013-07-05 03:00:00,1586.0
2013-07-05 04:00:00,1535.0
2013-07-05 05:00:00,1539.0
2013-07-05 06:00:00,1590.0
2013-07-05 07:00:00,1653.0
2013-07-05 08:00:00,1743.0
2013-07-05 09:00:00,1846.0
2013-07-05 10:00:00,1974.0
2013-07-05 11:00:00,2083.0
2013-07-05 12:00:00,2207.0
2013-07-05 13:00:00,2304.0
2013-07-05 14:00:00,2360.0
2013-07-05 15:00:00,2408.0
2013-07-05 16:00:00,2388.0
2013-07-05 17:00:00,2423.0
2013-07-05 18:00:00,2409.0
2013-07-05 19:00:00,2362.0
2013-07-05 20:00:00,2298.0
2013-07-05 21:00:00,2218.0
2013-07-05 22:00:00,2176.0
2013-07-05 23:00:00,2066.0
2013-07-05 00:00:00,1885.0
