Datetime,DUQ_MW
2005-02-20 01:00:00,1444.0
2005-02-20 02:00:00,1404.0
2005-02-20 03:00:00,1378.0
2005-02-20 04:00:00,1358.0
2005-02-20 05:00:00,1357.0
2005-02-20 06:00:00,1379.0
2005-02-20 07:00:00,1411.0
2005-02-20 08:00:00,1434.0
2005-02-20 09:00:00,1479.0
2005-02-20 10:00:00,1528.0
2005-02-20 11:00:00,1568.0
2005-02-20 12:00:00,1594.0
2005-02-20 13:00:00,1612.0
2005-02-20 14:00:00,1608.0
2005-02-20 15:00:00,1602.0
2005-02-20 16:00:00,1616.0
2005-02-20 17:00:00,1660.0
2005-02-20 18:00:00,1712.0
2005-02-20 19:00:00,1765.0
2005-02-20 20:00:00,1768.0
2005-02-20 21:00:00,1742.0
2005-02-20 22:00:00,1702.0
2005-02-20 23:00:00,1629.0
2005-02-20 00:00:00,1513.0
