Datetime,DUQ_MW
2010-01-24 01:00:00,1350.0
2010-01-24 02:00:00,1300.0
2010-01-24 03:00:00,1269.0
2010-01-24 04:00:00,1258.0
2010-01-24 05:00:00,1254.0
2010-01-24 06:00:00,1276.0
2010-01-24 07:00:00,1306.0
2010-01-24 08:00:00,1356.0
2010-01-24 09:00:00,1403.0
2010-01-24 10:00:00,1464.0
2010-01-24 11:00:00,1520.0
2010-01-24 12:00:00,1566.0
2010-01-24 13:00:00,1601.0
2010-01-24 14:00:00,1608.0
2010-01-24 15:00:00,1603.0
2010-01-24 16:00:00,1596.0
2010-01-24 17:00:00,1631.0
2010-01-24 18:00:00,1698.0
2010-01-24 19:00:00,1701.0
2010-01-24 20:00:00,1662.0
2010-01-24 21:00:00,1623.0
2010-01-24 22:00:00,1580.0
2010-01-24 23:00:00,1520.0
2010-01-24 00:00:00,1426.0
