Datetime,DUQ_MW
2009-03-05 01:00:00,1520.0
2009-03-05 02:00:00,1501.0
2009-03-05 03:00:00,1484.0
2009-03-05 04:00:00,1485.0
2009-03-05 05:00:00,1496.0
2009-03-05 06:00:00,1587.0
2009-03-05 07:00:00,1746.0
2009-03-05 08:00:00,1769.0
2009-03-05 09:00:00,1780.0
2009-03-05 10:00:00,1775.0
2009-03-05 11:00:00,1771.0
2009-03-05 12:00:00,1735.0
2009-03-05 13:00:00,1711.0
2009-03-05 14:00:00,1693.0
2009-03-05 15:00:00,1696.0
2009-03-05 16:00:00,1681.0
2009-03-05 17:00:00,1683.0
2009-03-05 18:00:00,1717.0
2009-03-05 19:00:00,1772.0
2009-03-05 20:00:00,1777.0
2009-03-05 21:00:00,1726.0
2009-03-05 22:00:00,1639.0
2009-03-05 23:00:00,1534.0
2009-03-05 00:00:00,1595.0
