Datetime,DUQ_MW
2006-04-30 01:00:00,1224.0
2006-04-30 02:00:00,1145.0
2006-04-30 03:00:00,1116.0
2006-04-30 04:00:00,1107.0
2006-04-30 05:00:00,1115.0
2006-04-30 06:00:00,1132.0
2006-04-30 07:00:00,1145.0
2006-04-30 08:00:00,1171.0
2006-04-30 09:00:00,1215.0
2006-04-30 10:00:00,1284.0
2006-04-30 11:00:00,1297.0
2006-04-30 12:00:00,1332.0
2006-04-30 13:00:00,1360.0
2006-04-30 14:00:00,1378.0
2006-04-30 15:00:00,1396.0
2006-04-30 16:00:00,1379.0
2006-04-30 17:00:00,1396.0
2006-04-30 18:00:00,1404.0
2006-04-30 19:00:00,1386.0
2006-04-30 20:00:00,1399.0
2006-04-30 21:00:00,1474.0
2006-04-30 22:00:00,1478.0
2006-04-30 23:00:00,1402.0
2006-04-30 00:00:00,1304.0
