Datetime,DUQ_MW
2013-07-19 01:00:00,2242.0
2013-07-19 02:00:00,2128.0
2013-07-19 03:00:00,2037.0
2013-07-19 04:00:00,1979.0
2013-07-19 05:00:00,1959.0
2013-07-19 06:00:00,1971.0
2013-07-19 07:00:00,2046.0
2013-07-19 08:00:00,2186.0
2013-07-19 09:00:00,2366.0
2013-07-19 10:00:00,2538.0
2013-07-19 11:00:00,2694.0
2013-07-19 12:00:00,2779.0
2013-07-19 13:00:00,2878.0
2013-07-19 14:00:00,2897.0
2013-07-19 15:00:00,2896.0
2013-07-19 16:00:00,2894.0
2013-07-19 17:00:00,2879.0
2013-07-19 18:00:00,2821.0
2013-07-19 19:00:00,2659.0
2013-07-19 20:00:00,2488.0
2013-07-19 21:00:00,2340.0
2013-07-19 22:00:00,2294.0
2013-07-19 23:00:00,2159.0
2013-07-19 00:00:00,2388.0
