Datetime,DUQ_MW
2015-09-25 01:00:00,1331.0
2015-09-25 02:00:00,1268.0
2015-09-25 03:00:00,1231.0
2015-09-25 04:00:00,1216.0
2015-09-25 05:00:00,1236.0
2015-09-25 06:00:00,1305.0
2015-09-25 07:00:00,1427.0
2015-09-25 08:00:00,1494.0
2015-09-25 09:00:00,1551.0
2015-09-25 10:00:00,1611.0
2015-09-25 11:00:00,1688.0
2015-09-25 12:00:00,1736.0
2015-09-25 13:00:00,1794.0
2015-09-25 14:00:00,1814.0
2015-09-25 15:00:00,1852.0
2015-09-25 16:00:00,1840.0
2015-09-25 17:00:00,1800.0
2015-09-25 18:00:00,1754.0
2015-09-25 19:00:00,1701.0
2015-09-25 20:00:00,1713.0
2015-09-25 21:00:00,1678.0
2015-09-25 22:00:00,1595.0
2015-09-25 23:00:00,1498.0
2015-09-25 00:00:00,1418.0
