Datetime,DUQ_MW
2012-04-25 01:00:00,1425.0
2012-04-25 02:00:00,1364.0
2012-04-25 03:00:00,1339.0
2012-04-25 04:00:00,1345.0
2012-04-25 05:00:00,1369.0
2012-04-25 06:00:00,1433.0
2012-04-25 07:00:00,1601.0
2012-04-25 08:00:00,1643.0
2012-04-25 09:00:00,1696.0
2012-04-25 10:00:00,1690.0
2012-04-25 11:00:00,1733.0
2012-04-25 12:00:00,1743.0
2012-04-25 13:00:00,1741.0
2012-04-25 14:00:00,1758.0
2012-04-25 15:00:00,1733.0
2012-04-25 16:00:00,1716.0
2012-04-25 17:00:00,1693.0
2012-04-25 18:00:00,1685.0
2012-04-25 19:00:00,1639.0
2012-04-25 20:00:00,1613.0
2012-04-25 21:00:00,1690.0
2012-04-25 22:00:00,1615.0
2012-04-25 23:00:00,1543.0
2012-04-25 00:00:00,1482.0
