Datetime,DUQ_MW
2005-11-19 01:00:00,1493.0
2005-11-19 02:00:00,1434.0
2005-11-19 03:00:00,1406.0
2005-11-19 04:00:00,1405.0
2005-11-19 05:00:00,1415.0
2005-11-19 06:00:00,1451.0
2005-11-19 07:00:00,1490.0
2005-11-19 08:00:00,1533.0
2005-11-19 09:00:00,1620.0
2005-11-19 10:00:00,1583.0
2005-11-19 11:00:00,1622.0
2005-11-19 12:00:00,1644.0
2005-11-19 13:00:00,1587.0
2005-11-19 14:00:00,1565.0
2005-11-19 15:00:00,1561.0
2005-11-19 16:00:00,1526.0
2005-11-19 17:00:00,1526.0
2005-11-19 18:00:00,1628.0
2005-11-19 19:00:00,1650.0
2005-11-19 20:00:00,1646.0
2005-11-19 21:00:00,1642.0
2005-11-19 22:00:00,1612.0
2005-11-19 23:00:00,1521.0
2005-11-19 00:00:00,1592.0
