Datetime,DUQ_MW
2018-02-28 01:00:00,1260.0
2018-02-28 02:00:00,1234.0
2018-02-28 03:00:00,1235.0
2018-02-28 04:00:00,1236.0
2018-02-28 05:00:00,1264.0
2018-02-28 06:00:00,1339.0
2018-02-28 07:00:00,1435.0
2018-02-28 08:00:00,1484.0
2018-02-28 09:00:00,1492.0
2018-02-28 10:00:00,1499.0
2018-02-28 11:00:00,1502.0
2018-02-28 12:00:00,1494.0
2018-02-28 13:00:00,1492.0
2018-02-28 14:00:00,1489.0
2018-02-28 15:00:00,1496.0
2018-02-28 16:00:00,1473.0
2018-02-28 17:00:00,1474.0
2018-02-28 18:00:00,1485.0
2018-02-28 19:00:00,1514.0
2018-02-28 20:00:00,1513.0
2018-02-28 21:00:00,1485.0
2018-02-28 22:00:00,1425.0
2018-02-28 23:00:00,1345.0
2018-02-28 00:00:00,1318.0
