Datetime,DUQ_MW
2006-01-15 01:00:00,1474.0
2006-01-15 02:00:00,1414.0
2006-01-15 03:00:00,1389.0
2006-01-15 04:00:00,1371.0
2006-01-15 05:00:00,1363.0
2006-01-15 06:00:00,1389.0
2006-01-15 07:00:00,1429.0
2006-01-15 08:00:00,1461.0
2006-01-15 09:00:00,1508.0
2006-01-15 10:00:00,1550.0
2006-01-15 11:00:00,1579.0
2006-01-15 12:00:00,1595.0
2006-01-15 13:00:00,1578.0
2006-01-15 14:00:00,1552.0
2006-01-15 15:00:00,1531.0
2006-01-15 16:00:00,1509.0
2006-01-15 17:00:00,1545.0
2006-01-15 18:00:00,1663.0
2006-01-15 19:00:00,1694.0
2006-01-15 20:00:00,1709.0
2006-01-15 21:00:00,1676.0
2006-01-15 22:00:00,1645.0
2006-01-15 23:00:00,1580.0
2006-01-15 00:00:00,1543.0
