Datetime,DUQ_MW
2016-03-07 01:00:00,1331.0
2016-03-07 02:00:00,1293.0
2016-03-07 03:00:00,1302.0
2016-03-07 04:00:00,1291.0
2016-03-07 05:00:00,1328.0
2016-03-07 06:00:00,1417.0
2016-03-07 07:00:00,1527.0
2016-03-07 08:00:00,1554.0
2016-03-07 09:00:00,1564.0
2016-03-07 10:00:00,1556.0
2016-03-07 11:00:00,1562.0
2016-03-07 12:00:00,1552.0
2016-03-07 13:00:00,1534.0
2016-03-07 14:00:00,1531.0
2016-03-07 15:00:00,1498.0
2016-03-07 16:00:00,1472.0
2016-03-07 17:00:00,1451.0
2016-03-07 18:00:00,1469.0
2016-03-07 19:00:00,1535.0
2016-03-07 20:00:00,1540.0
2016-03-07 21:00:00,1490.0
2016-03-07 22:00:00,1434.0
2016-03-07 23:00:00,1337.0
2016-03-07 00:00:00,1378.0
