Datetime,DUQ_MW
2005-04-08 01:00:00,1198.0
2005-04-08 02:00:00,1163.0
2005-04-08 03:00:00,1136.0
2005-04-08 04:00:00,1141.0
2005-04-08 05:00:00,1164.0
2005-04-08 06:00:00,1235.0
2005-04-08 07:00:00,1396.0
2005-04-08 08:00:00,1487.0
2005-04-08 09:00:00,1538.0
2005-04-08 10:00:00,1568.0
2005-04-08 11:00:00,1585.0
2005-04-08 12:00:00,1606.0
2005-04-08 13:00:00,1647.0
2005-04-08 14:00:00,1668.0
2005-04-08 15:00:00,1647.0
2005-04-08 16:00:00,1571.0
2005-04-08 17:00:00,1573.0
2005-04-08 18:00:00,1537.0
2005-04-08 19:00:00,1514.0
2005-04-08 20:00:00,1482.0
2005-04-08 21:00:00,1534.0
2005-04-08 22:00:00,1498.0
2005-04-08 23:00:00,1407.0
2005-04-08 00:00:00,1309.0
