Datetime,DUQ_MW
2007-06-30 01:00:00,1437.0
2007-06-30 02:00:00,1376.0
2007-06-30 03:00:00,1335.0
2007-06-30 04:00:00,1285.0
2007-06-30 05:00:00,1281.0
2007-06-30 06:00:00,1283.0
2007-06-30 07:00:00,1284.0
2007-06-30 08:00:00,1333.0
2007-06-30 09:00:00,1440.0
2007-06-30 10:00:00,1533.0
2007-06-30 11:00:00,1611.0
2007-06-30 12:00:00,1670.0
2007-06-30 13:00:00,1710.0
2007-06-30 14:00:00,1705.0
2007-06-30 15:00:00,1733.0
2007-06-30 16:00:00,1760.0
2007-06-30 17:00:00,1764.0
2007-06-30 18:00:00,1767.0
2007-06-30 19:00:00,1756.0
2007-06-30 20:00:00,1707.0
2007-06-30 21:00:00,1645.0
2007-06-30 22:00:00,1656.0
2007-06-30 23:00:00,1602.0
2007-06-30 00:00:00,1557.0
