Datetime,DUQ_MW
2010-03-24 01:00:00,1415.0
2010-03-24 02:00:00,1369.0
2010-03-24 03:00:00,1347.0
2010-03-24 04:00:00,1351.0
2010-03-24 05:00:00,1370.0
2010-03-24 06:00:00,1458.0
2010-03-24 07:00:00,1611.0
2010-03-24 08:00:00,1678.0
2010-03-24 09:00:00,1710.0
2010-03-24 10:00:00,1720.0
2010-03-24 11:00:00,1718.0
2010-03-24 12:00:00,1715.0
2010-03-24 13:00:00,1685.0
2010-03-24 14:00:00,1695.0
2010-03-24 15:00:00,1667.0
2010-03-24 16:00:00,1657.0
2010-03-24 17:00:00,1635.0
2010-03-24 18:00:00,1652.0
2010-03-24 19:00:00,1610.0
2010-03-24 20:00:00,1601.0
2010-03-24 21:00:00,1651.0
2010-03-24 22:00:00,1622.0
2010-03-24 23:00:00,1527.0
2010-03-24 00:00:00,1473.0
