Datetime,DUQ_MW
2008-05-24 01:00:00,1235.0
2008-05-24 02:00:00,1195.0
2008-05-24 03:00:00,1162.0
2008-05-24 04:00:00,1151.0
2008-05-24 05:00:00,1180.0
2008-05-24 06:00:00,1192.0
2008-05-24 07:00:00,1178.0
2008-05-24 08:00:00,1234.0
2008-05-24 09:00:00,1282.0
2008-05-24 10:00:00,1347.0
2008-05-24 11:00:00,1383.0
2008-05-24 12:00:00,1400.0
2008-05-24 13:00:00,1420.0
2008-05-24 14:00:00,1419.0
2008-05-24 15:00:00,1417.0
2008-05-24 16:00:00,1408.0
2008-05-24 17:00:00,1397.0
2008-05-24 18:00:00,1399.0
2008-05-24 19:00:00,1375.0
2008-05-24 20:00:00,1377.0
2008-05-24 21:00:00,1391.0
2008-05-24 22:00:00,1419.0
2008-05-24 23:00:00,1360.0
2008-05-24 00:00:00,1325.0
