Datetime,DUQ_MW
2018-02-03 01:00:00,1593.0
2018-02-03 02:00:00,1570.0
2018-02-03 03:00:00,1542.0
2018-02-03 04:00:00,1544.0
2018-02-03 05:00:00,1553.0
2018-02-03 06:00:00,1579.0
2018-02-03 07:00:00,1618.0
2018-02-03 08:00:00,1639.0
2018-02-03 09:00:00,1688.0
2018-02-03 10:00:00,1717.0
2018-02-03 11:00:00,1735.0
2018-02-03 12:00:00,1736.0
2018-02-03 13:00:00,1741.0
2018-02-03 14:00:00,1732.0
2018-02-03 15:00:00,1688.0
2018-02-03 16:00:00,1656.0
2018-02-03 17:00:00,1660.0
2018-02-03 18:00:00,1715.0
2018-02-03 19:00:00,1745.0
2018-02-03 20:00:00,1724.0
2018-02-03 21:00:00,1703.0
2018-02-03 22:00:00,1654.0
2018-02-03 23:00:00,1590.0
2018-02-03 00:00:00,1633.0
