Datetime,DUQ_MW
2013-03-30 01:00:00,1424.0
2013-03-30 02:00:00,1387.0
2013-03-30 03:00:00,1383.0
2013-03-30 04:00:00,1374.0
2013-03-30 05:00:00,1379.0
2013-03-30 06:00:00,1393.0
2013-03-30 07:00:00,1454.0
2013-03-30 08:00:00,1487.0
2013-03-30 09:00:00,1539.0
2013-03-30 10:00:00,1560.0
2013-03-30 11:00:00,1572.0
2013-03-30 12:00:00,1567.0
2013-03-30 13:00:00,1547.0
2013-03-30 14:00:00,1523.0
2013-03-30 15:00:00,1499.0
2013-03-30 16:00:00,1482.0
2013-03-30 17:00:00,1467.0
2013-03-30 18:00:00,1451.0
2013-03-30 19:00:00,1465.0
2013-03-30 20:00:00,1517.0
2013-03-30 21:00:00,1565.0
2013-03-30 22:00:00,1538.0
2013-03-30 23:00:00,1488.0
2013-03-30 00:00:00,1490.0
