Datetime,DUQ_MW
2014-02-19 01:00:00,1613.0
2014-02-19 02:00:00,1578.0
2014-02-19 03:00:00,1535.0
2014-02-19 04:00:00,1541.0
2014-02-19 05:00:00,1567.0
2014-02-19 06:00:00,1607.0
2014-02-19 07:00:00,1733.0
2014-02-19 08:00:00,1802.0
2014-02-19 09:00:00,1808.0
2014-02-19 10:00:00,1831.0
2014-02-19 11:00:00,1809.0
2014-02-19 12:00:00,1817.0
2014-02-19 13:00:00,1821.0
2014-02-19 14:00:00,1819.0
2014-02-19 15:00:00,1831.0
2014-02-19 16:00:00,1770.0
2014-02-19 17:00:00,1790.0
2014-02-19 18:00:00,1853.0
2014-02-19 19:00:00,1918.0
2014-02-19 20:00:00,1914.0
2014-02-19 21:00:00,1905.0
2014-02-19 22:00:00,1845.0
2014-02-19 23:00:00,1731.0
2014-02-19 00:00:00,1671.0
