Datetime,DUQ_MW
2014-08-13 01:00:00,1492.0
2014-08-13 02:00:00,1415.0
2014-08-13 03:00:00,1390.0
2014-08-13 04:00:00,1371.0
2014-08-13 05:00:00,1378.0
2014-08-13 06:00:00,1488.0
2014-08-13 07:00:00,1580.0
2014-08-13 08:00:00,1645.0
2014-08-13 09:00:00,1722.0
2014-08-13 10:00:00,1752.0
2014-08-13 11:00:00,1801.0
2014-08-13 12:00:00,1842.0
2014-08-13 13:00:00,1835.0
2014-08-13 14:00:00,1826.0
2014-08-13 15:00:00,1832.0
2014-08-13 16:00:00,1856.0
2014-08-13 17:00:00,1884.0
2014-08-13 18:00:00,1874.0
2014-08-13 19:00:00,1823.0
2014-08-13 20:00:00,1748.0
2014-08-13 21:00:00,1760.0
2014-08-13 22:00:00,1708.0
2014-08-13 23:00:00,1522.0
2014-08-13 00:00:00,1601.0
