Datetime,DUQ_MW
2015-05-01 01:00:00,1236.0
2015-05-01 02:00:00,1205.0
2015-05-01 03:00:00,1190.0
2015-05-01 04:00:00,1194.0
2015-05-01 05:00:00,1200.0
2015-05-01 06:00:00,1255.0
2015-05-01 07:00:00,1392.0
2015-05-01 08:00:00,1460.0
2015-05-01 09:00:00,1525.0
2015-05-01 10:00:00,1528.0
2015-05-01 11:00:00,1533.0
2015-05-01 12:00:00,1570.0
2015-05-01 13:00:00,1582.0
2015-05-01 14:00:00,1567.0
2015-05-01 15:00:00,1559.0
2015-05-01 16:00:00,1543.0
2015-05-01 17:00:00,1513.0
2015-05-01 18:00:00,1491.0
2015-05-01 19:00:00,1428.0
2015-05-01 20:00:00,1394.0
2015-05-01 21:00:00,1442.0
2015-05-01 22:00:00,1433.0
2015-05-01 23:00:00,1361.0
2015-05-01 00:00:00,1296.0
