Datetime,DUQ_MW
2014-03-01 01:00:00,1679.0
2014-03-01 02:00:00,1634.0
2014-03-01 03:00:00,1615.0
2014-03-01 04:00:00,1598.0
2014-03-01 05:00:00,1604.0
2014-03-01 06:00:00,1630.0
2014-03-01 07:00:00,1645.0
2014-03-01 08:00:00,1676.0
2014-03-01 09:00:00,1729.0
2014-03-01 10:00:00,1755.0
2014-03-01 11:00:00,1756.0
2014-03-01 12:00:00,1734.0
2014-03-01 13:00:00,1722.0
2014-03-01 14:00:00,1706.0
2014-03-01 15:00:00,1667.0
2014-03-01 16:00:00,1631.0
2014-03-01 17:00:00,1622.0
2014-03-01 18:00:00,1673.0
2014-03-01 19:00:00,1718.0
2014-03-01 20:00:00,1737.0
2014-03-01 21:00:00,1724.0
2014-03-01 22:00:00,1677.0
2014-03-01 23:00:00,1620.0
2014-03-01 00:00:00,1734.0
