Datetime,DUQ_MW
2017-03-22 01:00:00,1294.0
2017-03-22 02:00:00,1278.0
2017-03-22 03:00:00,1265.0
2017-03-22 04:00:00,1276.0
2017-03-22 05:00:00,1320.0
2017-03-22 06:00:00,1404.0
2017-03-22 07:00:00,1555.0
2017-03-22 08:00:00,1645.0
2017-03-22 09:00:00,1659.0
2017-03-22 10:00:00,1668.0
2017-03-22 11:00:00,1651.0
2017-03-22 12:00:00,1653.0
2017-03-22 13:00:00,1634.0
2017-03-22 14:00:00,1612.0
2017-03-22 15:00:00,1603.0
2017-03-22 16:00:00,1580.0
2017-03-22 17:00:00,1550.0
2017-03-22 18:00:00,1553.0
2017-03-22 19:00:00,1553.0
2017-03-22 20:00:00,1601.0
2017-03-22 21:00:00,1665.0
2017-03-22 22:00:00,1604.0
2017-03-22 23:00:00,1523.0
2017-03-22 00:00:00,1332.0
