Datetime,DUQ_MW
2015-01-14 01:00:00,1694.0
2015-01-14 02:00:00,1646.0
2015-01-14 03:00:00,1655.0
2015-01-14 04:00:00,1652.0
2015-01-14 05:00:00,1701.0
2015-01-14 06:00:00,1762.0
2015-01-14 07:00:00,1901.0
2015-01-14 08:00:00,2025.0
2015-01-14 09:00:00,2028.0
2015-01-14 10:00:00,2037.0
2015-01-14 11:00:00,2032.0
2015-01-14 12:00:00,2041.0
2015-01-14 13:00:00,2025.0
2015-01-14 14:00:00,2014.0
2015-01-14 15:00:00,1988.0
2015-01-14 16:00:00,1979.0
2015-01-14 17:00:00,1987.0
2015-01-14 18:00:00,2053.0
2015-01-14 19:00:00,2054.0
2015-01-14 20:00:00,2044.0
2015-01-14 21:00:00,2003.0
2015-01-14 22:00:00,1959.0
2015-01-14 23:00:00,1849.0
2015-01-14 00:00:00,1766.0
