Datetime,DUQ_MW
2011-05-05 01:00:00,1378.0
2011-05-05 02:00:00,1341.0
2011-05-05 03:00:00,1343.0
2011-05-05 04:00:00,1295.0
2011-05-05 05:00:00,1323.0
2011-05-05 06:00:00,1407.0
2011-05-05 07:00:00,1496.0
2011-05-05 08:00:00,1590.0
2011-05-05 09:00:00,1626.0
2011-05-05 10:00:00,1635.0
2011-05-05 11:00:00,1675.0
2011-05-05 12:00:00,1671.0
2011-05-05 13:00:00,1688.0
2011-05-05 14:00:00,1683.0
2011-05-05 15:00:00,1693.0
2011-05-05 16:00:00,1673.0
2011-05-05 17:00:00,1656.0
2011-05-05 18:00:00,1635.0
2011-05-05 19:00:00,1576.0
2011-05-05 20:00:00,1564.0
2011-05-05 21:00:00,1628.0
2011-05-05 22:00:00,1623.0
2011-05-05 23:00:00,1524.0
2011-05-05 00:00:00,1461.0
