Datetime,DUQ_MW
2009-12-10 01:00:00,1486.0
2009-12-10 02:00:00,1449.0
2009-12-10 03:00:00,1432.0
2009-12-10 04:00:00,1431.0
2009-12-10 05:00:00,1461.0
2009-12-10 06:00:00,1553.0
2009-12-10 07:00:00,1702.0
2009-12-10 08:00:00,1817.0
2009-12-10 09:00:00,1850.0
2009-12-10 10:00:00,1869.0
2009-12-10 11:00:00,1897.0
2009-12-10 12:00:00,1896.0
2009-12-10 13:00:00,1930.0
2009-12-10 14:00:00,1923.0
2009-12-10 15:00:00,1917.0
2009-12-10 16:00:00,1910.0
2009-12-10 17:00:00,1958.0
2009-12-10 18:00:00,2086.0
2009-12-10 19:00:00,2121.0
2009-12-10 20:00:00,2099.0
2009-12-10 21:00:00,2048.0
2009-12-10 22:00:00,1991.0
2009-12-10 23:00:00,1885.0
2009-12-10 00:00:00,1602.0
