Datetime,DUQ_MW
2007-07-07 01:00:00,1558.0
2007-07-07 02:00:00,1451.0
2007-07-07 03:00:00,1383.0
2007-07-07 04:00:00,1338.0
2007-07-07 05:00:00,1311.0
2007-07-07 06:00:00,1321.0
2007-07-07 07:00:00,1331.0
2007-07-07 08:00:00,1400.0
2007-07-07 09:00:00,1531.0
2007-07-07 10:00:00,1674.0
2007-07-07 11:00:00,1802.0
2007-07-07 12:00:00,1892.0
2007-07-07 13:00:00,1947.0
2007-07-07 14:00:00,2000.0
2007-07-07 15:00:00,2042.0
2007-07-07 16:00:00,2068.0
2007-07-07 17:00:00,2110.0
2007-07-07 18:00:00,2116.0
2007-07-07 19:00:00,2096.0
2007-07-07 20:00:00,2050.0
2007-07-07 21:00:00,1973.0
2007-07-07 22:00:00,1961.0
2007-07-07 23:00:00,1855.0
2007-07-07 00:00:00,1675.0
