Datetime,DUQ_MW
2005-08-18 01:00:00,1634.0
2005-08-18 02:00:00,1523.0
2005-08-18 03:00:00,1470.0
2005-08-18 04:00:00,1449.0
2005-08-18 05:00:00,1427.0
2005-08-18 06:00:00,1461.0
2005-08-18 07:00:00,1564.0
2005-08-18 08:00:00,1649.0
2005-08-18 09:00:00,1802.0
2005-08-18 10:00:00,1928.0
2005-08-18 11:00:00,2054.0
2005-08-18 12:00:00,2189.0
2005-08-18 13:00:00,2314.0
2005-08-18 14:00:00,2414.0
2005-08-18 15:00:00,2450.0
2005-08-18 16:00:00,2429.0
2005-08-18 17:00:00,2380.0
2005-08-18 18:00:00,2327.0
2005-08-18 19:00:00,2273.0
2005-08-18 20:00:00,2206.0
2005-08-18 21:00:00,2239.0
2005-08-18 22:00:00,2201.0
2005-08-18 23:00:00,2069.0
2005-08-18 00:00:00,1780.0
