Datetime,DUQ_MW
2007-09-21 01:00:00,1536.0
2007-09-21 02:00:00,1450.0
2007-09-21 03:00:00,1398.0
2007-09-21 04:00:00,1392.0
2007-09-21 05:00:00,1395.0
2007-09-21 06:00:00,1460.0
2007-09-21 07:00:00,1615.0
2007-09-21 08:00:00,1688.0
2007-09-21 09:00:00,1701.0
2007-09-21 10:00:00,1818.0
2007-09-21 11:00:00,1928.0
2007-09-21 12:00:00,2010.0
2007-09-21 13:00:00,2056.0
2007-09-21 14:00:00,2119.0
2007-09-21 15:00:00,2165.0
2007-09-21 16:00:00,2185.0
2007-09-21 17:00:00,2224.0
2007-09-21 18:00:00,2188.0
2007-09-21 19:00:00,2113.0
2007-09-21 20:00:00,2059.0
2007-09-21 21:00:00,2018.0
2007-09-21 22:00:00,1955.0
2007-09-21 23:00:00,1807.0
2007-09-21 00:00:00,1613.0
