Datetime,DUQ_MW
2007-03-07 01:00:00,1637.0
2007-03-07 02:00:00,1618.0
2007-03-07 03:00:00,1611.0
2007-03-07 04:00:00,1620.0
2007-03-07 05:00:00,1629.0
2007-03-07 06:00:00,1716.0
2007-03-07 07:00:00,1828.0
2007-03-07 08:00:00,1869.0
2007-03-07 09:00:00,1951.0
2007-03-07 10:00:00,1972.0
2007-03-07 11:00:00,2005.0
2007-03-07 12:00:00,2002.0
2007-03-07 13:00:00,1977.0
2007-03-07 14:00:00,1933.0
2007-03-07 15:00:00,1937.0
2007-03-07 16:00:00,1914.0
2007-03-07 17:00:00,1903.0
2007-03-07 18:00:00,1904.0
2007-03-07 19:00:00,1956.0
2007-03-07 20:00:00,1963.0
2007-03-07 21:00:00,1965.0
2007-03-07 22:00:00,1921.0
2007-03-07 23:00:00,1816.0
2007-03-07 00:00:00,1723.0
