Datetime,DUQ_MW
2006-07-08 01:00:00,1435.0
2006-07-08 02:00:00,1346.0
2006-07-08 03:00:00,1279.0
2006-07-08 04:00:00,1254.0
2006-07-08 05:00:00,1253.0
2006-07-08 06:00:00,1286.0
2006-07-08 07:00:00,1277.0
2006-07-08 08:00:00,1344.0
2006-07-08 09:00:00,1425.0
2006-07-08 10:00:00,1529.0
2006-07-08 11:00:00,1627.0
2006-07-08 12:00:00,1716.0
2006-07-08 13:00:00,1743.0
2006-07-08 14:00:00,1789.0
2006-07-08 15:00:00,1818.0
2006-07-08 16:00:00,1838.0
2006-07-08 17:00:00,1849.0
2006-07-08 18:00:00,1836.0
2006-07-08 19:00:00,1816.0
2006-07-08 20:00:00,1770.0
2006-07-08 21:00:00,1758.0
2006-07-08 22:00:00,1756.0
2006-07-08 23:00:00,1693.0
2006-07-08 00:00:00,1544.0
