Datetime,DUQ_MW
2010-12-23 01:00:00,1631.0
2010-12-23 02:00:00,1562.0
2010-12-23 03:00:00,1513.0
2010-12-23 04:00:00,1492.0
2010-12-23 05:00:00,1519.0
2010-12-23 06:00:00,1575.0
2010-12-23 07:00:00,1704.0
2010-12-23 08:00:00,1805.0
2010-12-23 09:00:00,1863.0
2010-12-23 10:00:00,1906.0
2010-12-23 11:00:00,1914.0
2010-12-23 12:00:00,1927.0
2010-12-23 13:00:00,1892.0
2010-12-23 14:00:00,1878.0
2010-12-23 15:00:00,1845.0
2010-12-23 16:00:00,1835.0
2010-12-23 17:00:00,1900.0
2010-12-23 18:00:00,2003.0
2010-12-23 19:00:00,2010.0
2010-12-23 20:00:00,1992.0
2010-12-23 21:00:00,1958.0
2010-12-23 22:00:00,1903.0
2010-12-23 23:00:00,1833.0
2010-12-23 00:00:00,1735.0
