Datetime,DUQ_MW
2012-06-23 01:00:00,1683.0
2012-06-23 02:00:00,1581.0
2012-06-23 03:00:00,1534.0
2012-06-23 04:00:00,1474.0
2012-06-23 05:00:00,1433.0
2012-06-23 06:00:00,1449.0
2012-06-23 07:00:00,1444.0
2012-06-23 08:00:00,1533.0
2012-06-23 09:00:00,1641.0
2012-06-23 10:00:00,1769.0
2012-06-23 11:00:00,1883.0
2012-06-23 12:00:00,1933.0
2012-06-23 13:00:00,1996.0
2012-06-23 14:00:00,2029.0
2012-06-23 15:00:00,2067.0
2012-06-23 16:00:00,2107.0
2012-06-23 17:00:00,2148.0
2012-06-23 18:00:00,2163.0
2012-06-23 19:00:00,2142.0
2012-06-23 20:00:00,2072.0
2012-06-23 21:00:00,2003.0
2012-06-23 22:00:00,1979.0
2012-06-23 23:00:00,1857.0
2012-06-23 00:00:00,1826.0
