Datetime,DUQ_MW
2017-12-20 01:00:00,1339.0
2017-12-20 02:00:00,1296.0
2017-12-20 03:00:00,1278.0
2017-12-20 04:00:00,1286.0
2017-12-20 05:00:00,1319.0
2017-12-20 06:00:00,1399.0
2017-12-20 07:00:00,1527.0
2017-12-20 08:00:00,1621.0
2017-12-20 09:00:00,1644.0
2017-12-20 10:00:00,1657.0
2017-12-20 11:00:00,1642.0
2017-12-20 12:00:00,1635.0
2017-12-20 13:00:00,1617.0
2017-12-20 14:00:00,1598.0
2017-12-20 15:00:00,1570.0
2017-12-20 16:00:00,1564.0
2017-12-20 17:00:00,1602.0
2017-12-20 18:00:00,1734.0
2017-12-20 19:00:00,1760.0
2017-12-20 20:00:00,1760.0
2017-12-20 21:00:00,1723.0
2017-12-20 22:00:00,1695.0
2017-12-20 23:00:00,1612.0
2017-12-20 00:00:00,1408.0
