Datetime,DUQ_MW
2015-01-30 01:00:00,1614.0
2015-01-30 02:00:00,1568.0
2015-01-30 03:00:00,1557.0
2015-01-30 04:00:00,1554.0
2015-01-30 05:00:00,1578.0
2015-01-30 06:00:00,1651.0
2015-01-30 07:00:00,1830.0
2015-01-30 08:00:00,1896.0
2015-01-30 09:00:00,1922.0
2015-01-30 10:00:00,1976.0
2015-01-30 11:00:00,1983.0
2015-01-30 12:00:00,1965.0
2015-01-30 13:00:00,1980.0
2015-01-30 14:00:00,1999.0
2015-01-30 15:00:00,1956.0
2015-01-30 16:00:00,1956.0
2015-01-30 17:00:00,1962.0
2015-01-30 18:00:00,2004.0
2015-01-30 19:00:00,2033.0
2015-01-30 20:00:00,2016.0
2015-01-30 21:00:00,1974.0
2015-01-30 22:00:00,1885.0
2015-01-30 23:00:00,1881.0
2015-01-30 00:00:00,1693.0
