Datetime,DUQ_MW
2010-07-20 01:00:00,1776.0
2010-07-20 02:00:00,1704.0
2010-07-20 03:00:00,1648.0
2010-07-20 04:00:00,1587.0
2010-07-20 05:00:00,1590.0
2010-07-20 06:00:00,1691.0
2010-07-20 07:00:00,1783.0
2010-07-20 08:00:00,1897.0
2010-07-20 09:00:00,1988.0
2010-07-20 10:00:00,2051.0
2010-07-20 11:00:00,2131.0
2010-07-20 12:00:00,2189.0
2010-07-20 13:00:00,2304.0
2010-07-20 14:00:00,2344.0
2010-07-20 15:00:00,2328.0
2010-07-20 16:00:00,2379.0
2010-07-20 17:00:00,2429.0
2010-07-20 18:00:00,2388.0
2010-07-20 19:00:00,2355.0
2010-07-20 20:00:00,2283.0
2010-07-20 21:00:00,2248.0
2010-07-20 22:00:00,2242.0
2010-07-20 23:00:00,2117.0
2010-07-20 00:00:00,1931.0
