Datetime,DUQ_MW
2014-05-20 01:00:00,1255.0
2014-05-20 02:00:00,1224.0
2014-05-20 03:00:00,1212.0
2014-05-20 04:00:00,1183.0
2014-05-20 05:00:00,1202.0
2014-05-20 06:00:00,1289.0
2014-05-20 07:00:00,1376.0
2014-05-20 08:00:00,1451.0
2014-05-20 09:00:00,1517.0
2014-05-20 10:00:00,1550.0
2014-05-20 11:00:00,1557.0
2014-05-20 12:00:00,1611.0
2014-05-20 13:00:00,1622.0
2014-05-20 14:00:00,1607.0
2014-05-20 15:00:00,1604.0
2014-05-20 16:00:00,1621.0
2014-05-20 17:00:00,1647.0
2014-05-20 18:00:00,1624.0
2014-05-20 19:00:00,1618.0
2014-05-20 20:00:00,1602.0
2014-05-20 21:00:00,1626.0
2014-05-20 22:00:00,1630.0
2014-05-20 23:00:00,1499.0
2014-05-20 00:00:00,1364.0
