Datetime,DUQ_MW
2005-09-21 01:00:00,1472.0
2005-09-21 02:00:00,1395.0
2005-09-21 03:00:00,1360.0
2005-09-21 04:00:00,1343.0
2005-09-21 05:00:00,1357.0
2005-09-21 06:00:00,1432.0
2005-09-21 07:00:00,1558.0
2005-09-21 08:00:00,1648.0
2005-09-21 09:00:00,1687.0
2005-09-21 10:00:00,1749.0
2005-09-21 11:00:00,1850.0
2005-09-21 12:00:00,1921.0
2005-09-21 13:00:00,1954.0
2005-09-21 14:00:00,2009.0
2005-09-21 15:00:00,2037.0
2005-09-21 16:00:00,2036.0
2005-09-21 17:00:00,2069.0
2005-09-21 18:00:00,2061.0
2005-09-21 19:00:00,1986.0
2005-09-21 20:00:00,1951.0
2005-09-21 21:00:00,1951.0
2005-09-21 22:00:00,1835.0
2005-09-21 23:00:00,1685.0
2005-09-21 00:00:00,1556.0
