Datetime,DUQ_MW
2011-01-25 01:00:00,1623.0
2011-01-25 02:00:00,1576.0
2011-01-25 03:00:00,1560.0
2011-01-25 04:00:00,1545.0
2011-01-25 05:00:00,1559.0
2011-01-25 06:00:00,1651.0
2011-01-25 07:00:00,1762.0
2011-01-25 08:00:00,1840.0
2011-01-25 09:00:00,1836.0
2011-01-25 10:00:00,1863.0
2011-01-25 11:00:00,1897.0
2011-01-25 12:00:00,1907.0
2011-01-25 13:00:00,1912.0
2011-01-25 14:00:00,1912.0
2011-01-25 15:00:00,1903.0
2011-01-25 16:00:00,1891.0
2011-01-25 17:00:00,1910.0
2011-01-25 18:00:00,1961.0
2011-01-25 19:00:00,1969.0
2011-01-25 20:00:00,1932.0
2011-01-25 21:00:00,1893.0
2011-01-25 22:00:00,1829.0
2011-01-25 23:00:00,1720.0
2011-01-25 00:00:00,1705.0
