Datetime,DUQ_MW
2005-07-03 01:00:00,1459.0
2005-07-03 02:00:00,1362.0
2005-07-03 03:00:00,1323.0
2005-07-03 04:00:00,1287.0
2005-07-03 05:00:00,1280.0
2005-07-03 06:00:00,1275.0
2005-07-03 07:00:00,1254.0
2005-07-03 08:00:00,1270.0
2005-07-03 09:00:00,1367.0
2005-07-03 10:00:00,1457.0
2005-07-03 11:00:00,1546.0
2005-07-03 12:00:00,1646.0
2005-07-03 13:00:00,1734.0
2005-07-03 14:00:00,1808.0
2005-07-03 15:00:00,1870.0
2005-07-03 16:00:00,1945.0
2005-07-03 17:00:00,2005.0
2005-07-03 18:00:00,2011.0
2005-07-03 19:00:00,1983.0
2005-07-03 20:00:00,1954.0
2005-07-03 21:00:00,1923.0
2005-07-03 22:00:00,1924.0
2005-07-03 23:00:00,1872.0
2005-07-03 00:00:00,1583.0
