Datetime,DUQ_MW
2016-04-11 01:00:00,1255.0
2016-04-11 02:00:00,1217.0
2016-04-11 03:00:00,1196.0
2016-04-11 04:00:00,1193.0
2016-04-11 05:00:00,1209.0
2016-04-11 06:00:00,1287.0
2016-04-11 07:00:00,1409.0
2016-04-11 08:00:00,1462.0
2016-04-11 09:00:00,1496.0
2016-04-11 10:00:00,1533.0
2016-04-11 11:00:00,1545.0
2016-04-11 12:00:00,1555.0
2016-04-11 13:00:00,1548.0
2016-04-11 14:00:00,1545.0
2016-04-11 15:00:00,1534.0
2016-04-11 16:00:00,1510.0
2016-04-11 17:00:00,1490.0
2016-04-11 18:00:00,1497.0
2016-04-11 19:00:00,1488.0
2016-04-11 20:00:00,1494.0
2016-04-11 21:00:00,1497.0
2016-04-11 22:00:00,1457.0
2016-04-11 23:00:00,1358.0
2016-04-11 00:00:00,1317.0
