Datetime,DUQ_MW
2014-04-09 01:00:00,1400.0
2014-04-09 02:00:00,1361.0
2014-04-09 03:00:00,1375.0
2014-04-09 04:00:00,1367.0
2014-04-09 05:00:00,1385.0
2014-04-09 06:00:00,1478.0
2014-04-09 07:00:00,1616.0
2014-04-09 08:00:00,1679.0
2014-04-09 09:00:00,1714.0
2014-04-09 10:00:00,1701.0
2014-04-09 11:00:00,1686.0
2014-04-09 12:00:00,1700.0
2014-04-09 13:00:00,1685.0
2014-04-09 14:00:00,1679.0
2014-04-09 15:00:00,1690.0
2014-04-09 16:00:00,1659.0
2014-04-09 17:00:00,1653.0
2014-04-09 18:00:00,1640.0
2014-04-09 19:00:00,1617.0
2014-04-09 20:00:00,1622.0
2014-04-09 21:00:00,1694.0
2014-04-09 22:00:00,1669.0
2014-04-09 23:00:00,1584.0
2014-04-09 00:00:00,1475.0
