Datetime,DUQ_MW
2009-12-20 01:00:00,1517.0
2009-12-20 02:00:00,1457.0
2009-12-20 03:00:00,1431.0
2009-12-20 04:00:00,1405.0
2009-12-20 05:00:00,1401.0
2009-12-20 06:00:00,1415.0
2009-12-20 07:00:00,1473.0
2009-12-20 08:00:00,1537.0
2009-12-20 09:00:00,1568.0
2009-12-20 10:00:00,1592.0
2009-12-20 11:00:00,1579.0
2009-12-20 12:00:00,1599.0
2009-12-20 13:00:00,1601.0
2009-12-20 14:00:00,1610.0
2009-12-20 15:00:00,1612.0
2009-12-20 16:00:00,1622.0
2009-12-20 17:00:00,1678.0
2009-12-20 18:00:00,1838.0
2009-12-20 19:00:00,1876.0
2009-12-20 20:00:00,1862.0
2009-12-20 21:00:00,1864.0
2009-12-20 22:00:00,1815.0
2009-12-20 23:00:00,1704.0
2009-12-20 00:00:00,1618.0
