Datetime,DUQ_MW
2017-07-21 01:00:00,1835.0
2017-07-21 02:00:00,1746.0
2017-07-21 03:00:00,1681.0
2017-07-21 04:00:00,1637.0
2017-07-21 05:00:00,1634.0
2017-07-21 06:00:00,1668.0
2017-07-21 07:00:00,1735.0
2017-07-21 08:00:00,1859.0
2017-07-21 09:00:00,2004.0
2017-07-21 10:00:00,2123.0
2017-07-21 11:00:00,2241.0
2017-07-21 12:00:00,2352.0
2017-07-21 13:00:00,2449.0
2017-07-21 14:00:00,2511.0
2017-07-21 15:00:00,2541.0
2017-07-21 16:00:00,2497.0
2017-07-21 17:00:00,2537.0
2017-07-21 18:00:00,2563.0
2017-07-21 19:00:00,2561.0
2017-07-21 20:00:00,2473.0
2017-07-21 21:00:00,2395.0
2017-07-21 22:00:00,2360.0
2017-07-21 23:00:00,2214.0
2017-07-21 00:00:00,1980.0
