Datetime,DUQ_MW
2012-02-07 01:00:00,1476.0
2012-02-07 02:00:00,1423.0
2012-02-07 03:00:00,1405.0
2012-02-07 04:00:00,1429.0
2012-02-07 05:00:00,1456.0
2012-02-07 06:00:00,1540.0
2012-02-07 07:00:00,1680.0
2012-02-07 08:00:00,1773.0
2012-02-07 09:00:00,1794.0
2012-02-07 10:00:00,1806.0
2012-02-07 11:00:00,1836.0
2012-02-07 12:00:00,1821.0
2012-02-07 13:00:00,1808.0
2012-02-07 14:00:00,1787.0
2012-02-07 15:00:00,1762.0
2012-02-07 16:00:00,1769.0
2012-02-07 17:00:00,1798.0
2012-02-07 18:00:00,1857.0
2012-02-07 19:00:00,1906.0
2012-02-07 20:00:00,1903.0
2012-02-07 21:00:00,1863.0
2012-02-07 22:00:00,1789.0
2012-02-07 23:00:00,1685.0
2012-02-07 00:00:00,1534.0
