Datetime,DUQ_MW
2016-12-25 01:00:00,1350.0
2016-12-25 02:00:00,1302.0
2016-12-25 03:00:00,1270.0
2016-12-25 04:00:00,1256.0
2016-12-25 05:00:00,1259.0
2016-12-25 06:00:00,1274.0
2016-12-25 07:00:00,1297.0
2016-12-25 08:00:00,1327.0
2016-12-25 09:00:00,1368.0
2016-12-25 10:00:00,1411.0
2016-12-25 11:00:00,1434.0
2016-12-25 12:00:00,1437.0
2016-12-25 13:00:00,1431.0
2016-12-25 14:00:00,1420.0
2016-12-25 15:00:00,1397.0
2016-12-25 16:00:00,1370.0
2016-12-25 17:00:00,1386.0
2016-12-25 18:00:00,1467.0
2016-12-25 19:00:00,1490.0
2016-12-25 20:00:00,1487.0
2016-12-25 21:00:00,1497.0
2016-12-25 22:00:00,1483.0
2016-12-25 23:00:00,1446.0
2016-12-25 00:00:00,1408.0
