Datetime,DUQ_MW
2017-05-28 01:00:00,1189.0
2017-05-28 02:00:00,1161.0
2017-05-28 03:00:00,1130.0
2017-05-28 04:00:00,1113.0
2017-05-28 05:00:00,1105.0
2017-05-28 06:00:00,1115.0
2017-05-28 07:00:00,1107.0
2017-05-28 08:00:00,1137.0
2017-05-28 09:00:00,1210.0
2017-05-28 10:00:00,1294.0
2017-05-28 11:00:00,1362.0
2017-05-28 12:00:00,1405.0
2017-05-28 13:00:00,1454.0
2017-05-28 14:00:00,1471.0
2017-05-28 15:00:00,1488.0
2017-05-28 16:00:00,1532.0
2017-05-28 17:00:00,1573.0
2017-05-28 18:00:00,1593.0
2017-05-28 19:00:00,1591.0
2017-05-28 20:00:00,1564.0
2017-05-28 21:00:00,1553.0
2017-05-28 22:00:00,1555.0
2017-05-28 23:00:00,1486.0
2017-05-28 00:00:00,1280.0
