Datetime,AEP_MW
2004-10-30 01:00:00,12200.0
2004-10-30 02:00:00,11676.0
2004-10-30 03:00:00,11297.0
2004-10-30 04:00:00,11036.0
2004-10-30 05:00:00,10996.0
2004-10-30 06:00:00,11212.0
2004-10-30 07:00:00,11683.0
2004-10-30 08:00:00,12416.0
2004-10-30 09:00:00,13002.0
2004-10-30 10:00:00,13572.0
2004-10-30 11:00:00,14004.0
2004-10-30 12:00:00,14066.0
2004-10-30 13:00:00,13948.0
2004-10-30 14:00:00,13763.0
2004-10-30 15:00:00,13572.0
2004-10-30 16:00:00,13549.0
2004-10-30 17:00:00,13577.0
2004-10-30 18:00:00,13518.0
2004-10-30 19:00:00,13684.0
2004-10-30 20:00:00,13978.0
2004-10-30 21:00:00,13929.0
2004-10-30 22:00:00,13519.0
2004-10-30 23:00:00,12902.0
2004-10-30 00:00:00,13084.0
