Datetime,AEP_MW
2007-11-19 01:00:00,14524.0
2007-11-19 02:00:00,14307.0
2007-11-19 03:00:00,14197.0
2007-11-19 04:00:00,14275.0
2007-11-19 05:00:00,14627.0
2007-11-19 06:00:00,15538.0
2007-11-19 07:00:00,17037.0
2007-11-19 08:00:00,17735.0
2007-11-19 09:00:00,17651.0
2007-11-19 10:00:00,17592.0
2007-11-19 11:00:00,17507.0
2007-11-19 12:00:00,17187.0
2007-11-19 13:00:00,16960.0
2007-11-19 14:00:00,16837.0
2007-11-19 15:00:00,16606.0
2007-11-19 16:00:00,16513.0
2007-11-19 17:00:00,16780.0
2007-11-19 18:00:00,17546.0
2007-11-19 19:00:00,17771.0
2007-11-19 20:00:00,17555.0
2007-11-19 21:00:00,17230.0
2007-11-19 22:00:00,16716.0
2007-11-19 23:00:00,15820.0
2007-11-19 00:00:00,15045.0
