Datetime,AEP_MW
2008-12-27 01:00:00,13585.0
2008-12-27 02:00:00,13148.0
2008-12-27 03:00:00,12818.0
2008-12-27 04:00:00,12704.0
2008-12-27 05:00:00,12716.0
2008-12-27 06:00:00,12899.0
2008-12-27 07:00:00,13272.0
2008-12-27 08:00:00,13720.0
2008-12-27 09:00:00,14114.0
2008-12-27 10:00:00,14446.0
2008-12-27 11:00:00,14383.0
2008-12-27 12:00:00,14153.0
2008-12-27 13:00:00,13873.0
2008-12-27 14:00:00,13452.0
2008-12-27 15:00:00,13220.0
2008-12-27 16:00:00,13058.0
2008-12-27 17:00:00,13151.0
2008-12-27 18:00:00,14096.0
2008-12-27 19:00:00,14478.0
2008-12-27 20:00:00,14314.0
2008-12-27 21:00:00,14210.0
2008-12-27 22:00:00,13955.0
2008-12-27 23:00:00,13429.0
2008-12-27 00:00:00,14348.0
