Datetime,AEP_MW
2009-05-14 01:00:00,12002.0
2009-05-14 02:00:00,11508.0
2009-05-14 03:00:00,11270.0
2009-05-14 04:00:00,11123.0
2009-05-14 05:00:00,11291.0
2009-05-14 06:00:00,12040.0
2009-05-14 07:00:00,13520.0
2009-05-14 08:00:00,14379.0
2009-05-14 09:00:00,14607.0
2009-05-14 10:00:00,14725.0
2009-05-14 11:00:00,15095.0
2009-05-14 12:00:00,15074.0
2009-05-14 13:00:00,15162.0
2009-05-14 14:00:00,15240.0
2009-05-14 15:00:00,15188.0
2009-05-14 16:00:00,15073.0
2009-05-14 17:00:00,14930.0
2009-05-14 18:00:00,14713.0
2009-05-14 19:00:00,14472.0
2009-05-14 20:00:00,14466.0
2009-05-14 21:00:00,14789.0
2009-05-14 22:00:00,15108.0
2009-05-14 23:00:00,14103.0
2009-05-14 00:00:00,12845.0
