Datetime,AEP_MW
2011-06-16 01:00:00,13020.0
2011-06-16 02:00:00,12427.0
2011-06-16 03:00:00,12162.0
2011-06-16 04:00:00,12037.0
2011-06-16 05:00:00,12141.0
2011-06-16 06:00:00,12759.0
2011-06-16 07:00:00,13469.0
2011-06-16 08:00:00,14415.0
2011-06-16 09:00:00,15188.0
2011-06-16 10:00:00,15655.0
2011-06-16 11:00:00,16169.0
2011-06-16 12:00:00,16634.0
2011-06-16 13:00:00,17114.0
2011-06-16 14:00:00,17401.0
2011-06-16 15:00:00,17459.0
2011-06-16 16:00:00,17351.0
2011-06-16 17:00:00,17387.0
2011-06-16 18:00:00,17227.0
2011-06-16 19:00:00,16965.0
2011-06-16 20:00:00,16608.0
2011-06-16 21:00:00,16367.0
2011-06-16 22:00:00,16450.0
2011-06-16 23:00:00,15796.0
2011-06-16 00:00:00,13882.0
