Datetime,AEP_MW
2017-11-23 01:00:00,14071.0
2017-11-23 02:00:00,13904.0
2017-11-23 03:00:00,13922.0
2017-11-23 04:00:00,13930.0
2017-11-23 05:00:00,14107.0
2017-11-23 06:00:00,14498.0
2017-11-23 07:00:00,15052.0
2017-11-23 08:00:00,15535.0
2017-11-23 09:00:00,15912.0
2017-11-23 10:00:00,15887.0
2017-11-23 11:00:00,15598.0
2017-11-23 12:00:00,15048.0
2017-11-23 13:00:00,14118.0
2017-11-23 14:00:00,13161.0
2017-11-23 15:00:00,12602.0
2017-11-23 16:00:00,12320.0
2017-11-23 17:00:00,12244.0
2017-11-23 18:00:00,13002.0
2017-11-23 19:00:00,13388.0
2017-11-23 20:00:00,13685.0
2017-11-23 21:00:00,13822.0
2017-11-23 22:00:00,13901.0
2017-11-23 23:00:00,13712.0
2017-11-23 00:00:00,14506.0
