Datetime,AEP_MW
2016-08-24 01:00:00,12909.0
2016-08-24 02:00:00,12292.0
2016-08-24 03:00:00,11910.0
2016-08-24 04:00:00,11657.0
2016-08-24 05:00:00,11686.0
2016-08-24 06:00:00,12302.0
2016-08-24 07:00:00,13447.0
2016-08-24 08:00:00,13874.0
2016-08-24 09:00:00,14323.0
2016-08-24 10:00:00,14886.0
2016-08-24 11:00:00,15601.0
2016-08-24 12:00:00,16183.0
2016-08-24 13:00:00,16863.0
2016-08-24 14:00:00,17810.0
2016-08-24 15:00:00,18515.0
2016-08-24 16:00:00,18915.0
2016-08-24 17:00:00,19200.0
2016-08-24 18:00:00,19291.0
2016-08-24 19:00:00,18963.0
2016-08-24 20:00:00,18595.0
2016-08-24 21:00:00,18547.0
2016-08-24 22:00:00,18094.0
2016-08-24 23:00:00,16768.0
2016-08-24 00:00:00,13859.0
