Datetime,AEP_MW
2018-06-04 01:00:00,12051.0
2018-06-04 02:00:00,11590.0
2018-06-04 03:00:00,11253.0
2018-06-04 04:00:00,11028.0
2018-06-04 05:00:00,11185.0
2018-06-04 06:00:00,11729.0
2018-06-04 07:00:00,12499.0
2018-06-04 08:00:00,13282.0
2018-06-04 09:00:00,13904.0
2018-06-04 10:00:00,14324.0
2018-06-04 11:00:00,14764.0
2018-06-04 12:00:00,15165.0
2018-06-04 13:00:00,15465.0
2018-06-04 14:00:00,15806.0
2018-06-04 15:00:00,16075.0
2018-06-04 16:00:00,16256.0
2018-06-04 17:00:00,16431.0
2018-06-04 18:00:00,16510.0
2018-06-04 19:00:00,16323.0
2018-06-04 20:00:00,15888.0
2018-06-04 21:00:00,15360.0
2018-06-04 22:00:00,15002.0
2018-06-04 23:00:00,14201.0
2018-06-04 00:00:00,12969.0
