Datetime,AEP_MW
2011-01-08 01:00:00,17372.0
2011-01-08 02:00:00,17002.0
2011-01-08 03:00:00,16849.0
2011-01-08 04:00:00,16874.0
2011-01-08 05:00:00,17019.0
2011-01-08 06:00:00,17503.0
2011-01-08 07:00:00,17996.0
2011-01-08 08:00:00,18695.0
2011-01-08 09:00:00,19073.0
2011-01-08 10:00:00,19437.0
2011-01-08 11:00:00,19538.0
2011-01-08 12:00:00,19604.0
2011-01-08 13:00:00,19314.0
2011-01-08 14:00:00,19213.0
2011-01-08 15:00:00,18904.0
2011-01-08 16:00:00,18986.0
2011-01-08 17:00:00,19312.0
2011-01-08 18:00:00,20261.0
2011-01-08 19:00:00,20815.0
2011-01-08 20:00:00,20740.0
2011-01-08 21:00:00,20577.0
2011-01-08 22:00:00,20340.0
2011-01-08 23:00:00,19800.0
2011-01-08 00:00:00,17833.0
