Datetime,AEP_MW
2016-10-08 01:00:00,11459.0
2016-10-08 02:00:00,10951.0
2016-10-08 03:00:00,10650.0
2016-10-08 04:00:00,10538.0
2016-10-08 05:00:00,10444.0
2016-10-08 06:00:00,10564.0
2016-10-08 07:00:00,10963.0
2016-10-08 08:00:00,11447.0
2016-10-08 09:00:00,11875.0
2016-10-08 10:00:00,12351.0
2016-10-08 11:00:00,12544.0
2016-10-08 12:00:00,12544.0
2016-10-08 13:00:00,12590.0
2016-10-08 14:00:00,12565.0
2016-10-08 15:00:00,12434.0
2016-10-08 16:00:00,12386.0
2016-10-08 17:00:00,12375.0
2016-10-08 18:00:00,12272.0
2016-10-08 19:00:00,12174.0
2016-10-08 20:00:00,12536.0
2016-10-08 21:00:00,12467.0
2016-10-08 22:00:00,12079.0
2016-10-08 23:00:00,11474.0
2016-10-08 00:00:00,12211.0
