Datetime,AEP_MW
2012-01-31 01:00:00,14852.0
2012-01-31 02:00:00,14489.0
2012-01-31 03:00:00,14468.0
2012-01-31 04:00:00,14578.0
2012-01-31 05:00:00,14856.0
2012-01-31 06:00:00,15789.0
2012-01-31 07:00:00,17339.0
2012-01-31 08:00:00,18064.0
2012-01-31 09:00:00,17619.0
2012-01-31 10:00:00,17123.0
2012-01-31 11:00:00,16627.0
2012-01-31 12:00:00,16171.0
2012-01-31 13:00:00,15901.0
2012-01-31 14:00:00,15621.0
2012-01-31 15:00:00,15433.0
2012-01-31 16:00:00,15112.0
2012-01-31 17:00:00,15179.0
2012-01-31 18:00:00,15700.0
2012-01-31 19:00:00,16537.0
2012-01-31 20:00:00,16648.0
2012-01-31 21:00:00,16417.0
2012-01-31 22:00:00,16007.0
2012-01-31 23:00:00,15204.0
2012-01-31 00:00:00,15513.0
