Datetime,AEP_MW
2017-01-16 01:00:00,13525.0
2017-01-16 02:00:00,13313.0
2017-01-16 03:00:00,13286.0
2017-01-16 04:00:00,13344.0
2017-01-16 05:00:00,13650.0
2017-01-16 06:00:00,14318.0
2017-01-16 07:00:00,15270.0
2017-01-16 08:00:00,16082.0
2017-01-16 09:00:00,16238.0
2017-01-16 10:00:00,16382.0
2017-01-16 11:00:00,16535.0
2017-01-16 12:00:00,16366.0
2017-01-16 13:00:00,16145.0
2017-01-16 14:00:00,15838.0
2017-01-16 15:00:00,15514.0
2017-01-16 16:00:00,15407.0
2017-01-16 17:00:00,15398.0
2017-01-16 18:00:00,16084.0
2017-01-16 19:00:00,16424.0
2017-01-16 20:00:00,16420.0
2017-01-16 21:00:00,16118.0
2017-01-16 22:00:00,15701.0
2017-01-16 23:00:00,14854.0
2017-01-16 00:00:00,13909.0
