Datetime,AEP_MW
2007-09-19 01:00:00,13808.0
2007-09-19 02:00:00,13243.0
2007-09-19 03:00:00,12835.0
2007-09-19 04:00:00,12650.0
2007-09-19 05:00:00,12760.0
2007-09-19 06:00:00,13479.0
2007-09-19 07:00:00,15163.0
2007-09-19 08:00:00,15770.0
2007-09-19 09:00:00,15919.0
2007-09-19 10:00:00,16277.0
2007-09-19 11:00:00,16793.0
2007-09-19 12:00:00,17301.0
2007-09-19 13:00:00,17764.0
2007-09-19 14:00:00,18280.0
2007-09-19 15:00:00,18659.0
2007-09-19 16:00:00,18964.0
2007-09-19 17:00:00,19201.0
2007-09-19 18:00:00,19125.0
2007-09-19 19:00:00,18805.0
2007-09-19 20:00:00,18689.0
2007-09-19 21:00:00,18935.0
2007-09-19 22:00:00,17992.0
2007-09-19 23:00:00,16687.0
2007-09-19 00:00:00,14690.0
