Datetime,AEP_MW
2007-12-14 01:00:00,15897.0
2007-12-14 02:00:00,15452.0
2007-12-14 03:00:00,15319.0
2007-12-14 04:00:00,15382.0
2007-12-14 05:00:00,15618.0
2007-12-14 06:00:00,16520.0
2007-12-14 07:00:00,18179.0
2007-12-14 08:00:00,19069.0
2007-12-14 09:00:00,18931.0
2007-12-14 10:00:00,18743.0
2007-12-14 11:00:00,18683.0
2007-12-14 12:00:00,18430.0
2007-12-14 13:00:00,18282.0
2007-12-14 14:00:00,18236.0
2007-12-14 15:00:00,17988.0
2007-12-14 16:00:00,17828.0
2007-12-14 17:00:00,18024.0
2007-12-14 18:00:00,19127.0
2007-12-14 19:00:00,19340.0
2007-12-14 20:00:00,19232.0
2007-12-14 21:00:00,18946.0
2007-12-14 22:00:00,18802.0
2007-12-14 23:00:00,17989.0
2007-12-14 00:00:00,16644.0
