Datetime,AEP_MW
2015-04-05 01:00:00,12244.0
2015-04-05 02:00:00,11976.0
2015-04-05 03:00:00,11989.0
2015-04-05 04:00:00,12008.0
2015-04-05 05:00:00,12154.0
2015-04-05 06:00:00,12597.0
2015-04-05 07:00:00,13109.0
2015-04-05 08:00:00,13743.0
2015-04-05 09:00:00,14028.0
2015-04-05 10:00:00,13759.0
2015-04-05 11:00:00,13131.0
2015-04-05 12:00:00,12557.0
2015-04-05 13:00:00,12160.0
2015-04-05 14:00:00,11748.0
2015-04-05 15:00:00,11354.0
2015-04-05 16:00:00,11088.0
2015-04-05 17:00:00,11000.0
2015-04-05 18:00:00,10970.0
2015-04-05 19:00:00,11130.0
2015-04-05 20:00:00,11642.0
2015-04-05 21:00:00,12680.0
2015-04-05 22:00:00,12669.0
2015-04-05 23:00:00,12231.0
2015-04-05 00:00:00,12661.0
