Datetime,AEP_MW
2015-08-20 01:00:00,14564.0
2015-08-20 02:00:00,13841.0
2015-08-20 03:00:00,13326.0
2015-08-20 04:00:00,13115.0
2015-08-20 05:00:00,13160.0
2015-08-20 06:00:00,13543.0
2015-08-20 07:00:00,14821.0
2015-08-20 08:00:00,15454.0
2015-08-20 09:00:00,15445.0
2015-08-20 10:00:00,16242.0
2015-08-20 11:00:00,16650.0
2015-08-20 12:00:00,17021.0
2015-08-20 13:00:00,17436.0
2015-08-20 14:00:00,17760.0
2015-08-20 15:00:00,18016.0
2015-08-20 16:00:00,18044.0
2015-08-20 17:00:00,18285.0
2015-08-20 18:00:00,18008.0
2015-08-20 19:00:00,17605.0
2015-08-20 20:00:00,16895.0
2015-08-20 21:00:00,16695.0
2015-08-20 22:00:00,16346.0
2015-08-20 23:00:00,15036.0
2015-08-20 00:00:00,15734.0
