Datetime,AEP_MW
2011-07-13 01:00:00,16543.0
2011-07-13 02:00:00,15616.0
2011-07-13 03:00:00,14834.0
2011-07-13 04:00:00,14350.0
2011-07-13 05:00:00,14316.0
2011-07-13 06:00:00,14606.0
2011-07-13 07:00:00,15289.0
2011-07-13 08:00:00,16013.0
2011-07-13 09:00:00,16779.0
2011-07-13 10:00:00,17604.0
2011-07-13 11:00:00,18440.0
2011-07-13 12:00:00,18926.0
2011-07-13 13:00:00,19198.0
2011-07-13 14:00:00,19736.0
2011-07-13 15:00:00,19946.0
2011-07-13 16:00:00,20114.0
2011-07-13 17:00:00,20352.0
2011-07-13 18:00:00,20333.0
2011-07-13 19:00:00,20056.0
2011-07-13 20:00:00,19398.0
2011-07-13 21:00:00,18668.0
2011-07-13 22:00:00,18476.0
2011-07-13 23:00:00,17389.0
2011-07-13 00:00:00,17883.0
